reference,2502171179,2503982036,2509276000,2509276001,2509276002,2509601031,2509601041,2509601046,2510065008,2510065011,2510065028,2515154130,2517093012,2519899636,2523231023,2551306140,2556921603,2561511149,2563366763,2574179776,2574179777,2588254304,2616644818,2616645036,2619619006,2619619007,2619619009,2619619092,2622736501,2675903221,2675903232,2681813549,2695420972,2695420979,2716884990,2718217747,2718217812,2718217850,2718217928,2718217948,2718218091,2718218442,2721755529,2724679732,2728369621,2731957717,2770939501,2772190739,2791354970,2841412109,2910277695,2911654447,2911658885,2911672189,2911680932,2911685121,2911689423,2911706278,2911728605,2911948674,2915080438,2917530833,2920755722,2920780691,2920829172,2920833842,2920838192,2923862544,2923875786,2923884989,2923893812,649633031,BLIH01.fasta,BLII01.fasta,BLIK01.fasta,GCF_000016425.1_ASM1642v1_genomic,GCF_000018265.1_ASM1826v1_genomic,GCF_000020585.3_ASM2058v3_genomic,GCF_000161795.2_ASM16179v2_genomic,GCF_000264455.2_ASM26445v2_genomic,GCF_000429125.1_ASM42912v1_genomic,GCF_000723205.1_FAGA1_genomic,GCF_000817775.2_ASM81777v2_genomic,GCF_001310225.1_ASM131022v1_genomic,GCF_001767235.1_ASM176723v1_genomic,GCF_001877055.1_ASM187705v1_genomic,GCF_002776575.1_ASM277657v1_genomic,GCF_003054475.1_ASM305447v1_genomic,GCF_003352105.1_ASM335210v1_genomic,GCF_003612775.1_ASM361277v1_genomic,GCF_006385555.1_ASM638555v1_genomic,GCF_008121535.1_ASM812153v1_genomic,GCF_008824145.1_ASM882414v1_genomic,GCF_009176705.1_ASM917670v1_genomic,GCF_009938185.1_ASM993818v1_genomic,GCF_009938225.1_ASM993822v1_genomic,GCF_014023275.1_ASM1402327v1_genomic,GCF_014279975.1_ASM1427997v1_genomic,GCF_014280235.1_ASM1428023v1_genomic,GCF_016803985.1_ASM1680398v1_genomic,GCF_018141105.1_ASM1814110v1_genomic,GCF_018282095.1_ASM1828209v1_genomic,GCF_900141855.1_IMG-taxon_2622736519_genomic,JABTEL01.fasta,JACNMJ01.fasta,JAEPJQ01.fasta,JAFLND01.fasta,JAGJEC01.fasta,LCTZ01.fasta,LQZQ01.fasta,MSMP01.fasta,QFFG01.fasta,QFRI01.fasta,QFZQ01.fasta,RBCJ01.fasta,SZQF01.fasta,VATY01.fasta,VDCS01.fasta,VEVQ02.fasta,VKDC01.fasta,VLNR01.fasta,VTZU01.fasta,WOWS01.fasta,WUDS01.fasta,
GCF_018141105.1_ASM1814110v1_genomic,84.685,82.37250000000002,nan,nan,nan,79.83000000000001,nan,81.12,82.14,80.98,84.68499999999997,nan,83.30399999999999,84.08,nan,83.5,86.77999999999999,83.84,nan,82.96666666666665,82.985,83.96,83.06,nan,83.24,nan,83.18,82.65999999999998,81.36,83.71,83.705,82.29,nan,nan,nan,84.34333333333332,80.65999999999998,nan,84.295,80.13666666666667,80.91999999999999,81.68,80.16999999999999,nan,82.945,83.65,83.73,81.8,82.42,84.68499999999997,82.48,82.935,82.935,83.21,82.955,83.125,83.21,82.935,83.21,83.51250000000005,83.0,82.43,82.935,82.935,82.935,82.955,82.955,82.935,82.935,82.10000000000001,82.935,84.924,82.1,nan,82.48249999999999,86.47862068965513,86.10534090909093,83.17600000000002,81.125,82.38611111111112,82.94,82.345,82.13999999999999,82.2,80.47000000000001,85.2289115646258,nan,82.20499999999998,82.47999999999999,85.6001257861635,83.51250000000005,81.66,85.44068965517239,82.55999999999996,81.46766666666669,81.22299999999997,80.64666666666669,82.40750000000001,82.89,86.28382716049387,91.30428571428565,83.73,82.48,83.36,82.91,82.05,81.655,83.0,82.66499999999999,86.34,83.21,81.99,82.42,nan,82.54,82.9,82.45,82.17,81.83,nan,85.06,84.48,83.27,83.15,
GCF_018282095.1_ASM1828209v1_genomic,87.42421052631575,nan,nan,nan,nan,nan,78.875,nan,nan,nan,87.55444444444446,88.14714285714287,82.58533333333335,83.96,83.02,82.02,83.95000000000002,nan,nan,83.73499999999999,83.84999999999998,nan,83.27333333333333,nan,83.61833333333334,nan,84.12,82.72000000000001,87.12736842105262,84.86,84.895,80.62,nan,nan,nan,88.89666666666666,88.99864864864867,86.10944444444446,87.08500000000002,82.64999999999999,83.57500000000003,84.58000000000001,89.03707317073174,nan,84.245,84.13999999999999,84.795,80.24,80.56750000000002,87.55444444444446,82.72000000000001,86.41105263157895,86.80526315789473,87.05555555555557,86.78222222222223,86.99888888888889,82.55,87.57555555555555,87.08888888888889,86.11718750000013,nan,nan,86.73777777777775,86.41105263157895,86.73777777777775,86.80222222222223,86.78222222222223,86.41105263157895,86.73777777777775,87.59555555555556,87.61555555555555,85.0,89.25999999999999,nan,83.88,84.95000000000002,84.77,83.97299999999998,nan,88.78999999999996,80.74,82.79999999999998,nan,80.54999999999998,nan,nan,86.57500000000003,nan,87.52888888888891,85.31999999999996,86.11718750000013,nan,82.78000000000002,84.37500000000003,83.7195652173913,83.60696969696971,nan,nan,nan,82.27,83.73,95.46981853154018,79.47000000000001,nan,80.93,82.39999999999999,80.19,79.57,78.60000000000001,80.77999999999999,79.23,80.24,81.79,80.84333333333335,82.35000000000001,nan,84.69,83.745,84.33,81.62,nan,nan,81.72000000000001,80.74,
GCF_900141855.1_IMG-taxon_2622736519_genomic,81.79,81.58250000000001,nan,nan,nan,79.83333333333333,82.85249999999999,81.355,81.19,nan,81.605,nan,80.05199999999999,79.24,87.44666666666669,85.6675,90.29785714285713,89.26,nan,82.65,88.84523809523809,nan,81.96000000000001,nan,82.015,nan,85.25,90.57408163990925,82.12,nan,nan,86.13333333333334,nan,nan,86.27666666666666,81.02,80.66,79.86,81.91,nan,nan,nan,80.69,nan,80.7,80.8,nan,85.56666666666666,90.32035714285715,81.605,88.43639880952381,81.66999999999999,81.66999999999999,79.06,81.745,78.97,79.06,81.66999999999999,79.06,80.60999999999999,89.65,85.37111111111112,81.66999999999999,81.66999999999999,81.66999999999999,81.745,81.745,81.66999999999999,81.66999999999999,81.66999999999999,81.66999999999999,89.11266666666667,87.3575,88.73416666666667,88.1725,80.18499999999999,80.635,81.82,80.83,nan,86.72000000000001,89.29833333333333,91.96,89.9354761904762,80.76,86.49,81.65,79.86,82.63499999999999,80.67999999999999,80.60999999999999,79.95,82.95,80.97000000000001,80.55166666666666,80.53166666666668,80.21,81.41,81.23,82.65999999999998,82.48,79.47000000000001,97.62521596888158,89.185,89.62333333333333,89.41,88.84714285714287,88.50738541666666,88.89583333333334,87.19,88.24333333333334,92.81826666666667,88.82,83.72749999999999,83.71574074074073,93.2925,89.09957407407407,90.30166666666666,91.33,83.38333333333334,86.396,86.44800000000001,92.57000000000001,90.376,
JABTEL01.fasta,nan,82.83000000000001,nan,nan,nan,80.74000000000001,84.36,80.37,81.49,nan,nan,nan,82.192,82.11,85.3675,85.08027777777778,88.58944444444444,81.31,nan,81.74,88.56933333333335,nan,82.3775,nan,82.78,83.51,84.995,92.94571428571429,nan,82.13,82.13,91.81074999999998,nan,nan,86.4375,nan,nan,nan,81.21,nan,nan,nan,nan,nan,81.99,81.66,81.88,90.53437006427914,91.2299827586207,nan,88.0387037037037,nan,nan,nan,nan,nan,nan,nan,nan,82.04249999999999,86.81859033613445,84.77250000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,89.38848412698412,83.82642857142858,85.75833333333333,88.57625,83.84,84.19,80.928,82.07,nan,91.279375,86.94204072681705,83.18,91.77981065759637,81.82,83.82,nan,81.31,nan,84.19,82.04249999999999,81.94200000000001,nan,81.39,81.85384615384615,81.31666666666666,83.45333333333333,82.64,81.37,85.18999999999998,83.36,nan,89.18,96.48367749235624,91.09831621161659,86.75834126984128,89.44,88.63666666666667,85.69,83.88,86.51666666666667,89.4897619047619,90.57408465608466,83.785,85.67666666666668,87.78965285714284,86.51166666666667,89.54348290598291,88.91883333333332,84.47,88.24027777777776,88.599375,88.81624306708026,90.27026778198655,
JACNMJ01.fasta,nan,82.5025,nan,nan,nan,80.63,83.915,80.245,81.92,nan,nan,nan,79.08000000000001,82.0,89.40166666666666,87.715,86.35374999999999,81.24,nan,82.66,88.16333333333333,nan,84.34333333333333,nan,82.6,86.11,85.96000000000001,88.65125,nan,82.28,82.37,88.53099999999999,nan,nan,87.29333333333334,nan,81.15,nan,82.29,nan,nan,nan,81.59,nan,81.58,82.04,85.005,87.73494444444445,87.58473939393939,nan,88.6,nan,nan,nan,nan,nan,nan,nan,nan,82.5325,86.54714187327824,86.72333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,86.66759523809525,87.32799999999999,87.62097222222224,89.44333333333333,83.45,84.04,81.242,81.52,nan,87.80444444444446,84.92799810606061,86.74,87.22752380952382,81.7,83.09,nan,81.98,nan,84.04,82.5325,82.544,nan,81.38,80.9925,81.21499999999999,84.0,82.1,81.44,84.36,82.91,80.93,89.5575,87.17188447822821,96.35359126488792,88.57709523809523,86.185,88.81875000000001,89.05666666666667,85.63333333333333,84.735,90.25146825396826,87.4664303030303,85.12,89.1325,87.6854236111111,85.06666666666668,88.31453703703704,87.637,85.02,86.40095238095239,88.86600000000001,87.89404310966812,86.71464201016374,
JAEPJQ01.fasta,80.49,81.9725,nan,nan,nan,82.23,84.095,84.9,81.74,nan,80.49,nan,82.07466666666664,nan,87.61666666666667,86.72687499999999,83.49,82.91,nan,nan,87.39999999999999,nan,85.635,nan,85.22,83.47,84.685,87.9925,80.22,82.52,82.52,85.977,nan,nan,86.8375,83.03,84.01,nan,81.99,nan,nan,nan,84.38,nan,nan,nan,82.44,85.22833333333334,86.68255833333333,80.49,87.81,80.33,80.33,80.33,80.33,80.33,80.33,81.56,80.33,nan,85.78363095238096,87.29,80.33,80.33,80.33,80.33,80.33,80.33,80.33,81.56,81.56,84.64825,87.4888888888889,85.45216666666667,91.49,82.38,82.74,nan,81.52,nan,83.9588888888889,86.20152777777778,86.81,87.00327777777778,81.52,82.35,81.06,86.21,83.76,82.74,nan,86.848,nan,nan,nan,nan,85.63666666666666,82.1,81.26,83.33,82.05,82.39999999999999,89.41,86.11876851851851,87.90558333333333,97.78417840734144,89.97999999999999,88.2,90.16499999999999,84.29,84.74633333333334,84.93533333333333,86.81405260854342,85.75,90.57,89.11109444444445,87.14999999999999,86.24026543209875,86.6,83.92333333333335,85.25633333333333,86.679,86.33314814814815,85.96412433862434,
JAFLND01.fasta,81.37,81.79249999999999,nan,nan,nan,80.19,82.584,80.15,80.8,nan,81.22,nan,81.6,81.18,85.02,82.58500000000001,89.09,82.96,nan,82.22,85.12041666666666,nan,82.295,nan,82.21000000000001,nan,86.05,85.80716666666667,81.495,nan,nan,85.26125,nan,nan,86.37,80.53,80.74,80.28,81.85,nan,84.39,nan,80.45,nan,81.0,79.88,nan,88.07,86.64416666666666,81.22,85.92,82.81,82.81,81.84,81.84,82.81,81.84,82.14,81.84,81.31,86.32249999999999,87.2875,82.81,82.81,82.81,81.84,81.84,82.81,82.81,82.14,82.14,85.1695,88.23666666666666,88.79333333333334,89.23,80.86999999999999,81.145,81.186,80.98,nan,85.13499999999999,84.49055555555555,85.19,83.9375,81.27,83.39,81.8,80.94,79.76,81.145,81.31,80.81400000000001,83.98,82.98,81.21416666666667,81.31166666666667,81.29666666666667,81.41,81.41,84.75500000000001,81.655,80.19,87.0435,89.44,86.185,89.955,97.4149074074074,84.89522222222222,85.34292952145893,83.85333333333332,88.84333333333332,88.74333333333334,89.83000000000001,84.945,86.51666666666667,90.285,87.75055555555555,84.41888888888889,89.28666666666668,84.27999999999999,83.97166666666666,83.8125,85.6375,85.4925,
JAGJEC01.fasta,81.465,81.52000000000001,nan,nan,nan,79.83333333333333,82.85,80.125,81.31,nan,81.465,nan,80.76199999999999,80.86,85.39266666666667,85.17750000000001,86.2649259868421,84.03,nan,83.73,87.10466666666666,nan,82.28999999999999,nan,82.86,nan,85.79,87.43508333333334,82.72999999999999,85.48,85.48,86.2618576388889,nan,nan,85.93333333333334,83.81,80.78,81.46,82.17,nan,84.29,nan,80.98,nan,79.48,81.69,85.12,90.98375,92.78447916666667,81.465,86.6665,82.08,82.08,82.155,82.155,82.08,82.155,79.38,82.155,81.9,87.19333333333333,86.88,82.08,82.08,82.08,82.155,82.155,82.08,82.08,79.38,79.38,86.12124285714286,89.3875,91.47500000000001,88.93749999999999,82.36,80.625,81.15,80.76,nan,90.17999999999999,87.93166666666667,91.96,92.327,80.73,87.07,83.93,79.79,80.5,80.625,81.9,79.84,83.69,81.89,80.8375,80.60666666666667,80.10666666666667,81.19,81.01,82.83,83.0,79.57,87.42595286738349,87.89,88.81875000000001,88.2,86.00025,98.07664705882353,87.0308,84.41333333333334,88.195,88.41302222222222,86.2075,85.08500000000001,90.1899393939394,87.66466666666666,88.14884873949578,90.29777777777778,90.00888888888888,83.66666666666667,85.58944444444445,87.27000000000002,90.38625000000002,90.79166666666667,
LCTZ01.fasta,81.345,81.58,nan,nan,nan,80.12,83.54499999999999,81.05,80.47000000000001,nan,81.34500000000001,nan,80.85400000000001,80.96,87.08529411764704,86.73666666666665,88.18529411764706,83.73,nan,83.24,88.53636363636365,nan,82.225,nan,82.275,nan,85.61,89.76736842105264,82.325,86.03,86.03,86.84642857142858,nan,nan,87.08,80.99000000000001,80.75,81.82000000000001,80.73,nan,84.23,nan,80.77,nan,80.37,83.02,86.21,87.41999999999999,88.037,81.34500000000001,85.70416666666667,81.815,81.815,79.15,79.24000000000001,81.765,79.15,81.925,79.15,81.24562499999999,88.79428571428572,85.275,81.815,81.815,81.815,79.24000000000001,79.24000000000001,81.815,81.815,81.925,81.925,88.33241379310344,88.03333333333335,89.04,89.3125,80.52999999999999,80.80499999999999,80.95800000000001,80.15,nan,90.22666666666665,88.22049999999999,84.94,87.725,81.39,87.64,83.36,80.73,80.31333333333333,80.825,81.24562499999999,80.93199999999999,83.94000000000001,80.41000000000001,80.66833333333332,80.78666666666668,80.76333333333334,80.58,80.58,84.26500000000001,82.66499999999999,78.60000000000001,89.94666666666667,87.615,89.28999999999999,90.16499999999999,84.63403846153844,87.50200000000001,99.76386363636364,84.27,88.49666666666667,87.63428571428571,87.04666666666668,84.75,87.17750000000001,85.18625,86.35149999999999,88.763,87.24,85.85874999999999,87.45933333333332,87.065,88.18666666666667,88.72375,
LQZQ01.fasta,nan,85.1275,nan,nan,nan,82.19,83.27928571428572,83.54499999999999,83.51,82.03,nan,81.16,79.002,nan,84.66666666666667,84.50333333333333,84.76,nan,nan,88.0,84.89666666666669,nan,85.445,nan,84.705,84.55,85.68,86.44333333333333,nan,83.19,83.28,84.88,nan,nan,84.69,81.995,80.73,80.11,80.83,80.99,80.83,nan,80.76,nan,80.69,80.63,85.33,90.03,85.275,nan,87.605,nan,nan,nan,nan,nan,nan,nan,nan,80.3825,84.64666666666666,84.775,nan,nan,nan,nan,nan,nan,nan,nan,nan,84.82333333333332,85.03999999999999,82.24,83.98,83.02,83.18,80.566,82.71,80.91,85.995,81.08000000000001,82.64,85.17,82.97,nan,79.36,82.58,nan,83.18,80.3825,82.684,nan,80.87,79.28333333333335,79.04833333333333,82.77333333333333,82.71,82.21,nan,86.34,80.8,88.04333333333334,84.48,85.63333333333333,84.29,83.85333333333332,84.41333333333334,84.27,98.02192307692309,82.64500000000001,84.36500000000001,84.68,86.47,84.52,85.50333333333333,84.83666666666666,83.49375,84.13,91.03999999999999,84.94666666666667,84.57666666666667,84.87666666666667,85.06666666666666,
MSMP01.fasta,nan,83.3025,nan,nan,nan,80.31666666666666,81.567,80.47,82.76,nan,nan,nan,78.18599999999999,82.25,87.48333333333333,85.04750000000001,88.8825,82.07,nan,81.8,89.30444444444443,nan,84.32666666666667,nan,83.065,84.94,85.82,87.57,nan,80.88,80.88,87.00666666666666,nan,nan,87.84999999999998,nan,80.02,nan,nan,nan,nan,nan,80.68,nan,81.95,82.02,81.96,83.97852380952382,85.395625,nan,85.635,nan,nan,nan,nan,nan,nan,nan,nan,82.1025,83.79166666666667,87.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,84.55266666666667,85.27652702020204,85.0805654761905,94.25142857142858,83.87,84.23,81.774,82.43,nan,87.53333333333335,84.97865079365079,83.0,83.77972222222222,82.55,83.55,nan,82.73,nan,84.23,82.1025,82.484,nan,81.97000000000001,80.78916666666667,81.02166666666666,83.21,83.0,81.92,84.71,83.21,79.23,88.24333333333334,86.58722222222222,84.745,84.19809523809523,88.84333333333332,88.195,88.49666666666667,82.64500000000001,96.18935116459497,83.63325757575758,86.044,85.97666666666667,88.24333333333334,84.39729166666666,87.965,85.88033333333333,84.17814814814815,85.14333333333333,84.63716666666667,86.24625,83.0,83.514,
QFFG01.fasta,nan,81.02000000000001,nan,nan,nan,81.01,83.506,81.89500000000001,81.85,nan,nan,nan,nan,81.56,88.915,86.15291666666667,86.72833333333332,83.54,nan,81.61,85.35777777777778,nan,83.72666666666667,nan,81.83,85.41,84.875,86.07,nan,82.12,82.12,89.91462962962963,nan,nan,86.57499999999999,nan,79.57,nan,nan,nan,83.61,nan,79.81,nan,81.27,81.43,84.23,89.55746141185448,91.06506410256412,nan,85.34777777777778,nan,nan,nan,nan,nan,nan,nan,nan,81.71249999999999,86.56085714285713,87.374,nan,nan,nan,nan,nan,nan,nan,nan,nan,87.26742857142857,85.50244791666667,87.81786904761904,89.895,85.16,81.61,80.74199999999999,80.25,nan,89.10583333333334,88.34108974358975,84.26,91.29451790633608,83.82,85.92,nan,84.62,nan,81.61,81.71249999999999,84.99799999999999,nan,80.89999999999999,80.73583333333333,80.85833333333333,83.91,80.83,80.47,82.75,81.99,80.24,93.82,88.76612874779542,90.44833333333334,85.55613333333334,88.74333333333334,91.48083333333334,85.72833333333332,84.36500000000001,84.85573232323233,97.14109164784489,87.04336923076923,82.78,95.40833333333333,91.52972727272726,86.95222222222223,91.14628367003367,87.2640277777778,84.14500000000001,86.516875,86.68866666666665,89.64785537561855,89.53839285714285,
QFRI01.fasta,82.08,81.44,nan,nan,nan,82.23,84.115,84.455,81.37,nan,82.08,nan,82.25200000000001,nan,86.30833333333334,85.55916666666666,88.32,83.37,nan,nan,87.00166666666667,nan,84.14999999999999,nan,84.49,83.37,84.805,91.69333333333333,79.61,81.38,81.38,88.97687499999999,nan,nan,87.28,83.36,80.89,nan,81.71,nan,nan,nan,80.93,nan,nan,nan,86.01,86.69209523809522,88.11017525252525,82.08,87.99916666666667,79.73,79.73,79.67,79.73,79.67,79.67,80.56,79.67,nan,87.09763333333332,85.85,79.73,79.73,79.73,79.73,79.73,79.73,79.73,80.56,80.56,84.36316666666667,84.38427777777778,84.22933333333334,91.5925,82.74,83.1,nan,80.98,nan,84.64625,87.1649027777778,86.47,87.48799735449735,80.98,82.72,81.07,85.94,82.11,83.1,nan,86.58000000000001,nan,nan,nan,nan,85.39999999999999,81.56,80.72,84.07000000000001,82.42,81.79,88.82,87.10582649572649,86.7,87.30424050221183,85.68,86.2075,84.78888888888889,84.68,85.58416666666666,87.70725,97.16346181596181,84.4525,89.59333333333332,87.35188596491228,87.00625,87.27722643097643,87.37208333333334,84.43666666666667,85.7567,87.0295,87.36018518518519,86.99523207026714,
QFZQ01.fasta,nan,82.43249999999999,nan,nan,nan,82.88,85.25142857142858,84.495,82.94,nan,nan,79.63,79.95899999999999,84.11,84.03500000000001,84.96333333333332,84.995,nan,nan,83.12,82.45388888888888,nan,82.375,nan,82.56,nan,85.97,84.63499999999999,nan,85.12,85.3,85.475,nan,nan,83.63499999999999,81.70500000000001,79.79,80.35,80.21,80.8,80.95,84.13,79.7,nan,82.75,80.245,84.75,85.68333333333332,85.11666666666667,nan,84.75,82.61,82.61,82.21,81.75,82.21,82.21,82.61,82.21,81.81500000000001,85.43666666666667,85.33333333333333,82.61,82.61,82.61,82.07,82.07,82.61,82.61,82.61,82.61,84.80199999999998,85.09333333333332,87.4,83.8425,79.64,79.84,82.92,84.24,80.67,83.885,84.7445,83.7,83.415,83.82,nan,79.59,82.36,81.48,79.88,81.81500000000001,83.61999999999999,nan,83.195,81.84666666666669,81.82416666666667,83.33,84.39,83.3,nan,nan,80.81,83.21833333333333,84.43333333333334,85.11999999999999,85.75,84.94,85.09,84.75,86.47,85.97666666666667,82.7825,83.595,98.03110242781582,85.135,85.74333333333334,85.34,85.47,84.13,88.3375,85.46333333333332,84.44,85.35333333333334,83.54499999999999,
RBCJ01.fasta,81.225,81.75999999999999,nan,nan,nan,80.30000000000001,83.09,80.95,81.09,nan,81.075,nan,80.53200000000001,80.7,85.26833333333335,88.70666666666666,85.67587499999999,88.33,nan,83.63,87.43055555555554,nan,81.52000000000001,nan,81.59,nan,85.87,86.11,81.435,nan,nan,87.37083333333334,nan,nan,86.57000000000001,80.09,80.16,80.9,nan,nan,nan,nan,79.61,nan,78.89,82.37,nan,89.50333333333333,89.36125000000001,81.075,85.66900000000001,81.78,81.78,79.29,81.85499999999999,79.2,79.29,79.4,79.29,81.26124999999999,85.39750000000001,85.715,81.78,81.78,81.78,81.85499999999999,81.85499999999999,81.78,81.78,79.4,79.4,85.16441666666665,86.29666666666665,90.015,88.55666666666666,80.855,81.13499999999999,80.512,81.26,nan,89.26333333333332,86.63666666666666,81.41,90.95500000000001,81.82,82.22,nan,82.0,81.58200000000001,81.05,81.26124999999999,81.65599999999999,84.06,81.31,79.37666666666667,78.98666666666666,82.30999999999999,81.41,80.87,83.13,82.54,82.35000000000001,83.90485714285715,84.515,89.1325,90.57,85.33312500000001,89.32327777777778,86.46083333333333,84.52,88.24333333333334,93.21499999999999,87.23166666666665,85.135,96.56619047619049,89.3425,87.83125,90.63833333333334,87.13833333333335,84.21333333333334,86.47416666666668,84.09458333333333,85.57,89.6575,
SZQF01.fasta,nan,82.44,nan,nan,nan,80.55666666666667,84.52875,79.92,81.85,nan,nan,nan,78.39000000000001,81.71,87.01666666666667,84.19,85.7975,80.94,nan,81.66,89.39333333333332,nan,83.88,nan,82.63,84.41,85.11500000000001,88.85499999999999,nan,80.99,80.99,87.872,nan,nan,87.60000000000001,nan,nan,nan,81.66,nan,84.11,nan,nan,nan,81.52,81.56,82.17,86.55746031746031,90.92619191919194,nan,86.35499999999999,nan,nan,nan,nan,nan,nan,nan,nan,81.8225,85.01636065948705,86.115,nan,nan,nan,nan,nan,nan,nan,nan,nan,84.10093333333334,84.13175,87.53166666666667,90.316,83.21,83.57,80.912,81.7,nan,89.20944444444444,87.1860238095238,82.82,89.00867857142858,81.45,87.32,nan,81.88,nan,83.57,81.8225,86.58000000000001,nan,81.23,80.40499999999999,80.64666666666666,83.86999999999999,82.28,81.19,84.56000000000002,82.9,nan,94.51666666666667,88.63497301003734,89.46132422969187,89.75257142857141,90.285,87.61444444444446,83.93166666666666,85.50333333333333,83.89821428571429,89.41541666666666,88.37452261904761,85.74333333333334,89.22666666666667,98.24367098036772,85.03999999999999,88.61932051282051,88.20023809523809,85.07000000000001,87.9075,90.83500000000001,87.91518175747865,87.7792987012987,
VATY01.fasta,82.24,81.02000000000001,nan,nan,nan,79.34333333333333,83.395,80.49000000000001,80.94,nan,82.24,nan,80.63399999999999,nan,87.62,88.28833333333333,88.757796875,83.5,nan,nan,86.33328571428571,nan,83.89666666666666,nan,82.14,84.87,85.555,87.99159722222224,82.87,84.32499999999999,84.32499999999999,90.30561111111109,nan,nan,87.51333333333332,83.22,81.32,nan,80.8,nan,nan,nan,81.18,nan,nan,82.8,84.83,84.55,89.705,82.24,89.2992712842713,82.87,82.87,82.87,82.87,82.87,82.87,82.87,82.87,83.39,88.559,86.16666666666667,82.87,82.87,82.87,82.87,82.87,82.87,82.87,82.87,82.87,89.58133333333333,85.74041666666668,85.82583333333332,89.8425,82.485,80.98,nan,80.25,nan,85.72666666666666,87.82888888888888,83.75,90.70833333333333,80.4,86.21,81.67,79.54,84.06,80.88499999999999,83.39,80.344,nan,nan,nan,nan,79.96666666666667,80.69,80.69,82.64999999999999,82.45,84.69,91.41623076923078,88.16000000000001,85.06666666666668,87.14999999999999,88.12916666666666,91.24198076923076,86.49000000000001,84.83666666666667,87.965,87.58833333333334,85.998,85.35,87.36383333333333,85.03999999999999,96.53635100548877,84.215,85.02333333333333,83.42,86.495,88.0,85.74000000000001,87.4075,
VDCS01.fasta,83.185,82.33000000000001,nan,nan,nan,80.63,85.77625,81.105,82.28,nan,83.03,nan,87.46466666666664,88.965,89.52666666666666,86.00700000000002,87.14166666666667,83.14,nan,91.0,87.49166666666667,nan,85.70833333333334,nan,86.11,84.0,85.155,89.84799999999998,83.55,84.08500000000001,84.08500000000001,90.36929653679654,nan,nan,83.94375,83.03,85.235,87.5,84.67,nan,nan,nan,84.64999999999999,nan,85.42,85.71,86.56,89.07681249999999,91.78444010416663,83.03,83.07333333333334,84.405,84.405,84.26499999999999,83.63499999999999,84.26499999999999,84.26499999999999,85.27,84.26499999999999,86.40999999999998,86.91583333333332,86.12666666666667,84.405,84.405,84.405,83.63499999999999,83.63499999999999,84.405,84.405,85.27,85.27,83.45775,86.65333333333332,90.94865384615383,87.93875,82.5,82.86,84.69800000000001,85.56,nan,94.12809523809526,89.28151282051284,86.21,88.93345679012346,81.88,86.46,86.25999999999999,81.92,84.42000000000002,82.86,86.40999999999998,86.31799999999998,nan,84.72000000000001,85.66464646464647,85.30677777777778,83.94333333333334,86.06,83.42500000000001,83.46,82.17,83.745,91.465625,91.48533333333332,90.16741176470589,85.89831372549021,85.2175,92.16227272727274,88.72333333333333,84.45222222222222,85.88033333333333,91.75720486111112,87.55972452547452,85.91999999999999,87.88874999999999,90.69431818181819,84.215,98.96761524383044,92.61689743589743,86.37,86.74821428571428,86.835,92.48966919191916,88.50445734126983,
VEVQ02.fasta,nan,83.4475,nan,nan,nan,83.6,84.64,84.15,85.15,nan,nan,nan,82.35600000000001,nan,89.33250000000001,84.94833333333332,88.71,80.83,nan,nan,85.67500000000001,nan,84.08666666666666,nan,82.015,85.81,85.53,88.09444444444443,nan,83.63,83.63,86.7245,nan,nan,87.08333333333333,82.91,81.17,nan,nan,nan,nan,nan,81.59,nan,nan,nan,85.84,84.80939393939394,86.73324074074074,nan,85.01133333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,88.02375,86.37333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,85.94241666666666,84.09375,86.78249999999998,91.49,81.325,81.60000000000001,nan,84.96,nan,93.21249999999999,85.81014652014652,81.92,85.16690476190477,84.88,82.2,nan,85.68,nan,81.50500000000001,nan,86.056,nan,nan,nan,nan,86.21666666666665,83.56,84.17,83.49,81.83,nan,92.635,85.41416666666665,89.26666666666668,86.6,86.67333333333335,90.00888888888888,84.04666666666665,84.13,84.17814814814815,85.17892857142859,85.7904761904762,84.13,87.13833333333335,86.63361111111112,85.025,90.44194444444445,97.4805317944068,83.38,84.94270833333333,84.08611111111111,86.97958333333334,85.15809523809524,
